,exp,learning_rate,seq_len,pred_len,loss_pred_len,width,hidden_units,include_affine,affine_in_first_layer,n_hidden_layers,n_integral_layers,use_revin,val_loss,val_loss_norm,train_loss,epoch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_nmse,val_nmse,test_nmse,train_nmae,val_nmae,test_nmae
21,83,0.001,10,5,5,32,64,True,False,3,3,False,0.026703268910447758,0.005340653782089552,0.02644391929996865,83.0,595.0697463315838,918.2709023346064,875.2931826904173,20.067674382527663,23.252133069719587,25.621077119102775,0.0034150723847020327,0.004274524112850949,0.004702210439572929,0.04933976579218399,0.05055596711184163,0.05963227820185356
22,166,0.005,10,5,5,5,64,True,False,3,3,False,0.023918733621637028,0.0047837467243274055,0.015226367062755994,99.0,412.11910822141874,771.7784663150742,1570.7568041087022,16.96199724482394,23.46203389243474,34.935837407075155,0.0023651287842665035,0.0035926061205419743,0.00843834864520191,0.04170393417166209,0.05101234412715104,0.08131209963534833
23,22,0.005,10,5,5,5,64,True,False,3,3,False,0.023918733621637028,0.0047837467243274055,0.015226367062755994,99.0,412.11910822141874,771.7784663150742,1570.7568041087022,16.96199724482394,23.46203389243474,34.935837407075155,0.0023651287842665035,0.0035926061205419743,0.00843834864520191,0.04170393417166209,0.05101234412715104,0.08131209963534833
24,18,0.005,10,10,10,32,64,True,False,3,3,False,0.06818635016679764,0.0068186350166797634,0.06622460271630969,84.0,758.8927788154663,927.1652479724204,1081.5527684896153,22.783530047791995,23.869251636438808,30.54189553977202,0.004355243713630769,0.004315927030878959,0.005810268855640832,0.056017155503379816,0.05189773760100992,0.0710853334999608
25,156,0.001,10,10,10,32,64,True,False,3,3,True,0.041882755855719246,0.004188275585571924,0.03229720118854727,65.0,204.53136010552993,822.25847676305,7004.954049560699,10.942990944929702,23.945047390938527,69.432321868536,0.0011737941712007842,0.0038275890883440115,0.037631697255230544,0.026905190905375576,0.05206253657494557,0.1616016186446018
26,6,0.005,10,10,10,5,32,True,False,3,3,False,0.07344705363114674,0.007344705363114675,0.06137775470103536,93.0,847.9500201269077,879.9406091241538,1524.4383363076854,23.740831744064057,23.985623027083555,36.24152780154746,0.004866338299324893,0.004096097722377102,0.008189518667834204,0.05837084335909111,0.05215075818112421,0.08435105433997345
27,143,0.001,24,5,5,10,64,True,False,3,3,True,0.01074684178456664,0.0021493683569133283,0.006150810921099037,96.0,266.5013745806855,951.5620601926546,876.9756375549866,12.167032598358352,24.352498711480035,26.41500061981438,0.0014188953165934501,0.004429493476082608,0.004711248847485546,0.028615110301249493,0.0529484379027596,0.06148011101720874
28,159,0.005,10,10,10,10,32,True,False,3,3,False,0.07262518753608067,0.007262518753608067,0.05355486486639295,60.0,687.958802906733,976.8480682865842,1775.6278459712048,21.838397822408776,25.424763492517908,38.42783613574597,0.00394815754641021,0.004547199101993709,0.00953894758834799,0.053693388346600784,0.055279810376966346,0.08943962053154667
29,47,0.001,10,10,10,32,32,True,False,3,3,False,0.09086315830548604,0.009086315830548603,0.10671880628381457,50.0,842.3944536119033,1102.8704864608676,1018.8930759255132,24.13787274853937,25.59877246819206,27.681045773584664,0.004834455210151351,0.005133829761721909,0.005473651289844525,0.05934703570690804,0.05565814951793763,0.06442679262917923
30,205,0.001,24,5,5,5,64,True,False,3,3,True,0.010084374497334162,0.0020168748994668323,0.007032707200518676,91.0,364.75814782481723,1280.1944884695993,1153.396355437685,15.337772683536304,25.847069440569197,28.74392130060714,0.0019420298617680897,0.005959267789265285,0.006196223723386059,0.03607223483350416,0.05619800938936661,0.06690060311055394
31,237,0.005,24,5,5,32,32,True,False,3,3,False,0.019590693215529125,0.003918138643105825,0.01624741930780666,98.0,495.0775568497761,1051.8846669331112,2093.449288724221,18.153650017033996,26.731686365036744,43.09835607247759,0.0026358709326356525,0.0048964922674914245,0.011246333565512558,0.042694773224968376,0.05812138837596808,0.10031011371650442
32,201,0.001,24,5,5,32,64,True,False,3,3,True,0.009884190279990435,0.001976838055998087,0.007002243738887566,45.0,294.3804985185501,1440.5072965949785,980.3757160420189,12.857207010306562,26.79004672822498,26.841170673222503,0.0015673281659489347,0.006705519208305764,0.005266730071525138,0.030238301228482048,0.05824827843775866,0.06247200886240839
33,287,0.001,10,10,10,32,64,True,False,3,3,False,0.07973877340555191,0.00797387734055519,0.07027613424829074,83.0,988.3919574935154,1155.0703627080886,1033.5575176135685,25.719032525415948,26.831573872987914,28.747982993395226,0.005672326815648326,0.0053768186543670955,0.0055524309400916926,0.06323458398898685,0.05833856886223665,0.06691005657705668
34,198,0.001,10,5,5,5,64,True,False,3,3,False,0.029964109261830647,0.00599282185236613,0.03294961793082101,81.0,906.7033527479297,1224.3312178702715,1098.9648350195512,24.456808989075405,27.507964300730876,27.332821122990094,0.005203520427941227,0.005699225903376874,0.005903809171766613,0.06013119430499596,0.05980921123802235,0.06361631033975526
35,247,0.001,10,5,5,5,64,True,False,3,3,False,0.029964109261830647,0.00599282185236613,0.03294961793082101,81.0,906.7033527479297,1224.3312178702715,1098.9648350195512,24.456808989075405,27.507964300730876,27.332821122990094,0.005203520427941227,0.005699225903376874,0.005903809171766613,0.06013119430499596,0.05980921123802235,0.06361631033975526
36,111,0.001,10,5,5,10,32,True,False,3,3,False,0.03313772442440192,0.006627544884880383,0.027084983752242157,84.0,464.03748355631285,1313.0483679462832,975.5174838149782,17.453166865206313,27.970389847528367,24.746700529349862,0.0026630854707857246,0.006112201634459273,0.005240630896131537,0.04291155761481514,0.06081464031695766,0.05759719326725267
37,154,0.001,10,5,5,10,32,True,False,3,3,False,0.03313772442440192,0.006627544884880383,0.027084983752242157,84.0,464.03748355631285,1313.0483679462832,975.5174838149782,17.453166865206313,27.970389847528367,24.746700529349862,0.0026630854707857246,0.006112201634459273,0.005240630896131537,0.04291155761481514,0.06081464031695766,0.05759719326725267
38,235,0.005,10,10,10,10,64,True,False,3,3,True,0.03791993297636509,0.0037919932976365088,0.04100795156721558,29.0,275.7805192630294,1090.8957425616636,458.44773145630916,12.823277480705357,28.257485896173243,17.887174211053576,0.0015826891576658387,0.005078087680150745,0.002462852163690209,0.0315281928302096,0.06143885910796964,0.04163185426748836
